x,y,lx,ly,lz,dl,vx,vy,exx,eyy,ezz,exy,eyx,cumexx,cumeyy,cumezz,cumexy,cumeyx,sxx,syy,sxy,syx
248721.129138,-1537527.60550919,0.026915225957341,0.579386779886335,0.393697994156325,0.552471553928994,56.3549684970881,1.73563018535106E-06,-0.000840192028919,-0.000186275325758,0.001026467354677,-0.000541015244709,-0.000541015244709,0.000222852406613,-0.000751419857749,0.000528567451136,-0.016920271394434,-0.016920271394434,0,0,-0.000220249654376,0.000220249654376
248746.02669049,-1537477.04866639,0.027198705552698,0.579458165120854,0.393343129326449,0.552259459568156,56.3549684970881,1.73563018535106E-06,-0.000840192028919,-0.000186275325758,0.001026467354677,-0.000541015244709,-0.000541015244709,-0.000617339622306,-0.000937695183507,0.001555034805813,-0.017461286639143,-0.017461286639143,0,0,-0.000220249654376,0.000220249654376
248770.924242981,-1537426.49182358,0.027482943318422,0.579528996920015,0.392988059761563,0.552046053601594,56.3549684970881,1.73563018535106E-06,-0.000840192028919,-0.000186275325758,0.001026467354677,-0.000541015244709,-0.000541015244709,-0.001457531651224,-0.001123970509266,0.00258150216049,-0.018002301883852,-0.018002301883852,0,0,-0.000220249654376,0.000220249654376
248795.821795471,-1537375.93498078,0.027768203027608,0.579599346173721,0.392632450798671,0.551831143146113,56.3549684970881,1.73563018535106E-06,-0.000840192028919,-0.000186275325758,0.001026467354677,-0.000541015244709,-0.000541015244709,-0.002297723680143,-0.001310245835024,0.003607969515167,-0.018543317128562,-0.018543317128562,0,0,-0.000220249654376,0.000220249654376
248820.719347961,-1537325.37813798,0.0278065660317,0.579475108644722,0.392718325323579,0.551668542613022,56.248065468243,4.22948123812716E-06,-2.36338670701169E-06,0.000195169631448,-0.000192806244741,3.05361640079444E-05,3.05361640079444E-05,-0.00230008706685,-0.001115076203576,0.003415163270426,-0.018512780964554,-0.018512780964554,0,0,-0.000357547745807,0.000357547745807
248845.530951507,-1537274.89814988,0.027845089248165,0.579350722714984,0.392804188036851,0.55150563346682,56.248065468243,4.22948123812716E-06,-2.36338670701169E-06,0.000195169631448,-0.000192806244741,3.05361640079444E-05,3.05361640079444E-05,-0.002302450453557,-0.000919906572128,0.003222357025685,-0.018482244800546,-0.018482244800546,0,0,-0.000357547745807,0.000357547745807
248870.342555053,-1537224.41816178,0.027883776216476,0.579226153347342,0.392890070436182,0.551342377130867,56.248065468243,4.22948123812716E-06,-2.36338670701169E-06,0.000195169631448,-0.000192806244741,3.05361640079444E-05,3.05361640079444E-05,-0.002304813840264,-0.00072473694068,0.003029550780944,-0.018451708636538,-0.018451708636538,0,0,-0.000357547745807,0.000357547745807
248895.1541586,-1537173.93817368,0.028056314876254,0.578856265887122,0.393087419236624,0.550799951010868,56.2139359336851,4.47933237168741E-06,-0.000293953187506,0.000613638174113,-0.000319684986607,0.000246611248245,0.000246611248245,-0.00259876702777,-0.000111098766567,0.002709865794337,-0.018205097388293,-0.018205097388293,3.3881317890172E-21,3.3881317890172E-21,6.4582825871E-05,-6.4582825871E-05
248920.022118576,-1537123.52397767,0.02823515401717,0.578331621440506,0.393433224542324,0.550096467423336,56.2254935346578,1.95030368033144E-06,0.000240957695058,0.000653481042247,-0.000894438737305,0.000459320257489,0.000459320257489,-0.002357809332712,0.00054238227568,0.001815427057032,-0.017745777130804,-0.017745777130804,0,0,-0.000160597322975,0.000160597322975
248944.753720291,-1537073.029879,0.028414046310444,0.577807030146249,0.393778923543307,0.549392983835804,56.2254935346578,1.95030368033144E-06,0.000240957695058,0.000653481042247,-0.000894438737305,0.000459320257489,0.000459320257489,-0.002116851637654,0.001195863317927,0.000920988319727,-0.017286456873316,-0.017286456873316,0,0,-0.000160597322975,0.000160597322975
248969.485322006,-1537022.53578034,0.028592972467758,0.577282511292669,0.394124516239573,0.548689538824911,56.2254935346578,1.95030368033144E-06,0.000240957695058,0.000653481042247,-0.000894438737305,0.000459320257489,0.000459320257489,-0.001875893942596,0.001849344360174,2.65495824220098E-05,-0.016827136615827,-0.016827136615827,0,0,-0.000160597322975,0.000160597322975
248994.216923721,-1536972.04168168,0.028771953746035,0.576758047560053,0.394469998693912,0.547986093814018,56.2254935346578,1.95030368033144E-06,0.000240957695058,0.000653481042247,-0.000894438737305,0.000459320257489,0.000459320257489,-0.001634936247537,0.00250282540242,-0.000867889154883,-0.016367816358338,-0.016367816358338,0,0,-0.000160597322975,0.000160597322975
249018.948525436,-1536921.54758301,0.028950861052948,0.57623397277574,0.394815166171312,0.547283111722792,56.2254935346578,1.95030368033144E-06,0.000240957695058,0.000653481042247,-0.000894438737305,0.000459320257489,0.000459320257489,-0.001393978552479,0.003156306444667,-0.001762327892188,-0.015908496100849,-0.015908496100849,0,0,-0.000160597322975,0.000160597322975
249043.680127151,-1536871.05348435,0.029062956068553,0.575834232946019,0.395102810985428,0.546771276877466,56.2924500623114,-8.59353703219767E-06,0.000600486918212,0.000334910207219,-0.000935397125431,0.000339540578098,0.000339540578098,-0.000793491634267,0.003491216651886,-0.002697725017619,-0.015568955522751,-0.015568955522751,0,0,-0.000541566376342,0.000541566376342
249068.270667084,-1536820.41609421,0.029175468348242,0.575434138847602,0.395390392804156,0.54625867049936,56.2924500623114,-8.59353703219767E-06,0.000600486918212,0.000334910207219,-0.000935397125431,0.000339540578098,0.000339540578098,-0.000193004716055,0.003826126859105,-0.00363312214305,-0.015229414944654,-0.015229414944654,0,0,-0.000541566376342,0.000541566376342
249092.861207016,-1536769.77870408,0.029288378603694,0.575033709768809,0.395677911627497,0.545745331165116,56.2924500623114,-8.59353703219767E-06,0.000600486918212,0.000334910207219,-0.000935397125431,0.000339540578098,0.000339540578098,0.000407482202157,0.004161037066324,-0.004568519268481,-0.014889874366556,-0.014889874366556,0,0,-0.000541566376342,0.000541566376342
249117.451746948,-1536719.14131394,0.029401480231744,0.574633703522448,0.395964816245808,0.545232223290704,56.2924500623114,-8.59353703219767E-06,0.000600486918212,0.000334910207219,-0.000935397125431,0.000339540578098,0.000339540578098,0.001007969120369,0.004495947273543,-0.005503916393912,-0.014550333788459,-0.014550333788459,0,0,-0.000541566376342,0.000541566376342
249142.04228688,-1536668.5039238,0.02954878791569,0.574116258564348,0.396334953519961,0.544567470648658,56.5072518727188,-2.5553173728099E-06,0.000966722414947,0.000335902259334,-0.001302624674281,0.000496955947627,0.000496955947627,0.001974691535316,0.004831849532877,-0.006806541068193,-0.014053377840831,-0.014053377840831,-2.71050543121376E-20,-2.71050543121376E-20,-0.000606395245995,0.000606395245995
249166.619013794,-1536617.62117615,0.029661380201834,0.573781284685623,0.396557335112544,0.544119904483789,56.7170329038039,-7.35570875320946E-07,9.28358351699923E-05,0.000453671047359,-0.000546506882529,0.000207825357127,0.000207825357127,0.002067527370486,0.005285520580236,-0.007353047950722,-0.013845552483705,-0.013845552483705,0,0,-0.000287349711471,0.000287349711471
249191.028998382,-1536566.42572251,0.029774115778376,0.573446222637462,0.396779661584162,0.543672106859087,56.7170329038039,-7.35570875320946E-07,9.28358351699923E-05,0.000453671047359,-0.000546506882529,0.000207825357127,0.000207825357127,0.002160363205656,0.005739191627595,-0.007899554833251,-0.013637727126578,-0.013637727126578,0,0,-0.000287349711471,0.000287349711471
249215.438982971,-1536515.23026887,0.029886992676711,0.573111070451261,0.397001936872028,0.543224077774551,56.7170329038039,-7.35570875320946E-07,9.28358351699923E-05,0.000453671047359,-0.000546506882529,0.000207825357127,0.000207825357127,0.002253199040826,0.006192862674954,-0.00844606171578,-0.013429901769451,-0.013429901769451,0,0,-0.000287349711471,0.000287349711471
249239.84896756,-1536464.03481522,0.029999993577125,0.572775849383945,0.39722415703893,0.54277585580682,56.7170329038039,-7.35570875320946E-07,9.28358351699923E-05,0.000453671047359,-0.000546506882529,0.000207825357127,0.000207825357127,0.002346034875996,0.006646533722313,-0.008992568598309,-0.013222076412325,-0.013222076412325,0,0,-0.000287349711471,0.000287349711471
249264.258952148,-1536412.83936158,0.030113349501533,0.572439903194733,0.397446747303733,0.5423265536932,56.7170329038039,-7.35570875320946E-07,9.28358351699923E-05,0.000453671047359,-0.000546506882529,0.000207825357127,0.000207825357127,0.002438870711166,0.007100204769672,-0.009539075480838,-0.013014251055198,-0.013014251055198,0,0,-0.000287349711471,0.000287349711471
249288.668936737,-1536361.64390794,0.030385753061567,0.572142336914572,0.39747191002386,0.541756583853005,56.5017463433727,-8.31953032331967E-06,-0.00086650651813,0.000598215971174,0.000268290546956,-6.58170532830284E-05,-6.58170532830283E-05,0.001572364193037,0.007698420740845,-0.009270784933882,-0.013080068108481,-0.013080068108481,6.7762635780344E-21,6.7762635780344E-21,0.000123983860249,-0.000123983860249
249312.972533233,-1536310.63623658,0.030658835690174,0.571844485287012,0.397496679022814,0.541185649596838,56.5017463433727,-8.31953032331967E-06,-0.00086650651813,0.000598215971174,0.000268290546956,-6.58170532830284E-05,-6.58170532830283E-05,0.000705857674907,0.008296636712019,-0.009002494386926,-0.013145885161764,-0.013145885161764,6.7762635780344E-21,6.7762635780344E-21,0.000123983860249,-0.000123983860249
249337.27612973,-1536259.62856522,0.030932597387354,0.57154634831205,0.397521054300596,0.540613750924696,56.5017463433727,-8.31953032331967E-06,-0.00086650651813,0.000598215971174,0.000268290546956,-6.58170532830284E-05,-6.58170532830283E-05,-0.000160648843223,0.008894852683193,-0.00873420383997,-0.013211702215047,-0.013211702215047,6.7762635780344E-21,6.7762635780344E-21,0.000123983860249,-0.000123983860249
249361.579726227,-1536208.62089387,0.031207442810076,0.571247481960601,0.397545075229323,0.540040039150526,56.5017463433727,-8.31953032331967E-06,-0.00086650651813,0.000598215971174,0.000268290546956,-6.58170532830284E-05,-6.58170532830283E-05,-0.001027155361352,0.009493068654367,-0.008465913293014,-0.01327751926833,-0.01327751926833,6.7762635780344E-21,6.7762635780344E-21,0.000123983860249,-0.000123983860249
249385.883322723,-1536157.61322251,0.031428312294334,0.570906791311952,0.397664896393713,0.539478479017618,56.3337296370638,-2.83126765765473E-06,-0.000607276423096,0.000639489648591,-3.22132254950001E-05,9.28130041411246E-05,9.28130041411245E-05,-0.001634431784449,0.010132558302958,-0.008498126518509,-0.013184706264189,-0.013184706264189,0,0,9.80863551375E-05,-9.80863551375E-05
249410.302397735,-1536106.84711304,0.031535218670455,0.570772285081648,0.397692496247897,0.539237066411193,56.2369743587172,-6.2010344237251E-07,-0.000326310853877,0.000267947880372,5.83629735049999E-05,-0.000110534835397,-0.000110534835397,-0.001960742638325,0.010400506183329,-0.008439763545004,-0.013295241099586,-0.013295241099586,0,0,-0.000306425092277,0.000306425092277
249434.603665359,-1536056.13177338,0.031642283688083,0.570637667456377,0.39772004885554,0.538995383768294,56.2369743587172,-6.2010344237251E-07,-0.000326310853877,0.000267947880372,5.83629735049999E-05,-0.000110534835397,-0.000110534835397,-0.002287053492202,0.010668454063701,-0.008381400571499,-0.013405775934982,-0.013405775934982,0,0,-0.000306425092277,0.000306425092277
249458.904932983,-1536005.41643372,0.031749490027503,0.570502959693066,0.39774755027943,0.538753469665563,56.2369743587172,-6.2010344237251E-07,-0.000326310853877,0.000267947880372,5.83629735049999E-05,-0.000110534835397,-0.000110534835397,-0.002613364346078,0.010936401944072,-0.008323037597994,-0.013516310770379,-0.013516310770379,0,0,-0.000306425092277,0.000306425092277
249483.206200607,-1535954.70109406,0.031856855008431,0.570368140534789,0.39777500445678,0.538511285526359,56.2369743587172,-6.2010344237251E-07,-0.000326310853877,0.000267947880372,5.83629735049999E-05,-0.000110534835397,-0.000110534835397,-0.002939675199955,0.011204349824444,-0.008264674624489,-0.013626845605775,-0.013626845605775,0,0,-0.000306425092277,0.000306425092277
249507.507468231,-1535903.9857544,0.031964361311151,0.570233231238472,0.397802407450378,0.538268869927321,56.2369743587172,-6.2010344237251E-07,-0.000326310853877,0.000267947880372,5.83629735049999E-05,-0.000110534835397,-0.000110534835397,-0.003265986053831,0.011472297704815,-0.008206311650984,-0.013737380441172,-0.013737380441172,0,0,-0.000306425092277,0.000306425092277
249531.808735855,-1535853.27041474,0.032156905189614,0.569590860920567,0.398252233889819,0.537433955730954,56.2459814396418,-1.8833300003962E-06,0.000583829528742,0.000703054775395,-0.001286884304137,0.000418245074345,0.000418245074345,-0.002682156525089,0.01217535248021,-0.009493195955121,-0.013319135366827,-0.013319135366827,0,0,-0.000298501969155,0.000298501969155
249555.952570923,-1535802.46996537,0.032349332165032,0.568948682312729,0.398701985522238,0.536599350147698,56.2459814396418,-1.8833300003962E-06,0.000583829528742,0.000703054775395,-0.001286884304137,0.000418245074345,0.000418245074345,-0.002098326996347,0.012878407255605,-0.010780080259258,-0.012900890292481,-0.012900890292481,0,0,-0.000298501969155,0.000298501969155
249580.09640599,-1535751.669516,0.032541661525726,0.56830667612664,0.399151662347635,0.535765014600914,56.2459814396418,-1.8833300003962E-06,0.000583829528742,0.000703054775395,-0.001286884304137,0.000418245074345,0.000418245074345,-0.001514497467605,0.013581462031,-0.012066964563395,-0.012482645218136,-0.012482645218136,0,0,-0.000298501969155,0.000298501969155
249604.240241058,-1535700.86906663,0.032734147101311,0.567663938892746,0.399601914005943,0.534929791791435,56.2459814396418,-1.8833300003962E-06,0.000583829528742,0.000703054775395,-0.001286884304137,0.000418245074345,0.000418245074345,-0.000930667938863,0.014284516806396,-0.013353848867532,-0.01206440014379,-0.01206440014379,0,0,-0.000298501969155,0.000298501969155
249628.384076126,-1535650.06861726,0.032902178652871,0.567181954078332,0.399915867268797,0.534279775425461,56.0823469093581,-3.17140009897798E-06,5.26856600544509E-05,0.000685175022367,-0.000737860682421,0.000188578720606,0.000188578720606,-0.000877982278809,0.014969691828762,-0.014091709549953,-0.011875821423184,-0.011875821423184,0,0,-6.165074592E-05,6.165074592E-05
249652.657116897,-1535599.51123276,0.033259369619126,0.567127416577284,0.39961321380359,0.533868046958158,56.3807660414129,-4.83663218986408E-06,-0.001044882973774,7.41598663174705E-05,0.000970723107457,-0.000687525979925,-0.000687525979925,-0.001922865252583,0.01504385169508,-0.013120986442496,-0.012563347403109,-0.012563347403109,-6.7762635780344E-21,-6.7762635780344E-21,-0.000131259439513,0.000131259439513
249676.807591446,-1535548.56473771,0.033617728563236,0.567072195375423,0.399310076061341,0.533454466812187,56.3807660414129,-4.83663218986408E-06,-0.001044882973774,7.41598663174705E-05,0.000970723107457,-0.000687525979925,-0.000687525979925,-0.002967748226358,0.015118011561397,-0.012150263335039,-0.013250873383034,-0.013250873383034,-6.7762635780344E-21,-6.7762635780344E-21,-0.000131259439513,0.000131259439513
249700.958065994,-1535497.61824265,0.033977253516596,0.567016288504142,0.399006457979262,0.533039034987547,56.3807660414129,-4.83663218986408E-06,-0.001044882973774,7.41598663174705E-05,0.000970723107457,-0.000687525979925,-0.000687525979925,-0.004012631200132,0.015192171427715,-0.011179540227582,-0.013938399362959,-0.013938399362959,-6.7762635780344E-21,-6.7762635780344E-21,-0.000131259439513,0.000131259439513
249725.108540542,-1535446.6717476,0.034337942510599,0.566959693994837,0.398702363494564,0.532621751484238,56.3807660414129,-4.83663218986408E-06,-0.001044882973774,7.41598663174705E-05,0.000970723107457,-0.000687525979925,-0.000687525979925,-0.005057514173907,0.015266331294032,-0.010208817120125,-0.014625925342884,-0.014625925342884,-6.7762635780344E-21,-6.7762635780344E-21,-0.000131259439513,0.000131259439513
249749.259015091,-1535395.72525254,0.034702832344733,0.566901938172852,0.398395229482415,0.532199105828118,56.3807660414129,-4.83663218986408E-06,-0.001044882973774,7.41598663174705E-05,0.000970723107457,-0.000687525979925,-0.000687525979925,-0.006102397147681,0.015340491160349,-0.009238094012668,-0.015313451322809,-0.015313451322809,-6.7762635780344E-21,-6.7762635780344E-21,-0.000131259439513,0.000131259439513
249773.409489639,-1535344.77875748,0.034985481998777,0.565751735727108,0.399262782274115,0.530766253728332,55.4380621656455,-2.35231795642221E-06,0.00243483494542,0.000654727491379,-0.003089562436799,0.000855894101069,0.000855894101069,-0.003667562202261,0.015995218651728,-0.012327656449467,-0.01445755722174,-0.01445755722174,5.42101086242752E-20,5.42101086242752E-20,-0.000937863864238,0.000937863864238
249797.617274292,-1535294.90529862,0.035268024592805,0.564601734834462,0.400130240572733,0.529333710241657,55.4380621656455,-2.35231795642221E-06,0.00243483494542,0.000654727491379,-0.003089562436799,0.000855894101069,0.000855894101069,-0.001232727256841,0.016649946143107,-0.015417218886266,-0.013601663120671,-0.013601663120671,5.42101086242752E-20,5.42101086242752E-20,-0.000937863864238,0.000937863864238
249821.825058944,-1535245.03183976,0.035550469969847,0.563451945337941,0.400997584692211,0.527901475368094,55.4380621656455,-2.35231795642221E-06,0.00243483494542,0.000654727491379,-0.003089562436799,0.000855894101069,0.000855894101069,0.00120210768858,0.017304673634485,-0.018506781323065,-0.012745769019603,-0.012745769019603,5.42101086242752E-20,5.42101086242752E-20,-0.000937863864238,0.000937863864238
249846.032843597,-1535195.1583809,0.035832785459083,0.562302411720002,0.401864802820915,0.526469626260919,55.4380621656455,-2.35231795642221E-06,0.00243483494542,0.000654727491379,-0.003089562436799,0.000855894101069,0.000855894101069,0.003636942634,0.017959401125864,-0.021596343759864,-0.011889874918534,-0.011889874918534,5.42101086242752E-20,5.42101086242752E-20,-0.000937863864238,0.000937863864238
249870.24062825,-1535145.28492203,0.036109336344368,0.56117608455395,0.402714579101681,0.525066748209582,55.4380621656455,-2.35231795642221E-06,0.00243483494542,0.000654727491379,-0.003089562436799,0.000855894101069,0.000855894101069,0.006071777579421,0.018614128617242,-0.024685906196663,-0.011033980817465,-0.011033980817465,5.42101086242752E-20,5.42101086242752E-20,-0.000937863864238,0.000937863864238
249894.448412903,-1535095.41146317,0.036437969172028,0.560053772838165,0.403508257989808,0.523615803666137,57.6952400548509,-5.22492674548403E-06,0.000992129575182,0.001252755853627,-0.002244885428809,0.000651913614502,0.000651913614502,0.007063907154603,0.019866884470869,-0.026930791625472,-0.010382067202964,-0.010382067202964,0,0,0.000253880018136,-0.000253880018136
249918.3347807,-1535042.89306489,0.036765186873421,0.558932939244033,0.404301873882546,0.522167752370612,57.6952400548509,-5.22492674548403E-06,0.000992129575182,0.001252755853627,-0.002244885428809,0.000651913614502,0.000651913614502,0.008056036729785,0.021119640324496,-0.029175677054281,-0.009730153588462,-0.009730153588462,0,0,0.000253880018136,-0.000253880018136
249942.221148498,-1534990.3746666,0.037090993385759,0.557813587708766,0.405095418905474,0.520722594323007,57.6952400548509,-5.22492674548403E-06,0.000992129575182,0.001252755853627,-0.002244885428809,0.000651913614502,0.000651913614502,0.009048166304967,0.022372396178123,-0.03142056248309,-0.009078239973961,-0.009078239973961,0,0,0.000253880018136,-0.000253880018136
249966.107516296,-1534937.85626832,0.037415396583467,0.556695726106789,0.405888877309744,0.519280329523322,57.6952400548509,-5.22492674548403E-06,0.000992129575182,0.001252755853627,-0.002244885428809,0.000651913614502,0.000651913614502,0.010040295880149,0.02362515203175,-0.033665447911899,-0.008426326359459,-0.008426326359459,0,0,0.000253880018136,-0.000253880018136
249989.993884094,-1534885.33787003,0.037741882035721,0.555567293621789,0.40669082434249,0.517825411586067,57.6952400548509,-5.22492674548403E-06,0.000992129575182,0.001252755853627,-0.002244885428809,0.000651913614502,0.000651913614502,0.011032425455331,0.024877907885377,-0.035910333340708,-0.007774412744958,-0.007774412744958,0,0,0.000253880018136,-0.000253880018136
250013.880251892,-1534832.81947175,0.03817755594245,0.554874330803335,0.406948113254216,0.516696774860885,56.4612801837429,-3.88698591180514E-06,-0.001102669631823,0.001285536681994,-0.000182867050171,-0.000100580271198,-0.000100580271198,0.009929755823507,0.026163444567372,-0.036093200390879,-0.007874993016155,-0.007874993016155,0,0,0.001071093567589,-0.001071093567589
250038.017226227,-1534781.77750245,0.03861558429773,0.554179903346178,0.407204512356092,0.515564319048448,56.4612801837429,-3.88698591180514E-06,-0.001102669631823,0.001285536681994,-0.000182867050171,-0.000100580271198,-0.000100580271198,0.008827086191684,0.027448981249366,-0.03627606744105,-0.007975573287353,-0.007975573287353,0,0,0.001071093567589,-0.001071093567589
250062.154200561,-1534730.73553315,0.039055924587711,0.553484045889747,0.407460029522542,0.514428121302036,56.4612801837429,-3.88698591180514E-06,-0.001102669631823,0.001285536681994,-0.000182867050171,-0.000100580271198,-0.000100580271198,0.007724416559861,0.02873451793136,-0.036458934491221,-0.00807615355855,-0.00807615355855,0,0,0.001071093567589,-0.001071093567589
250086.291174896,-1534679.69356385,0.039498596100714,0.552786739145721,0.407714664753565,0.513288143045008,56.4612801837429,-3.88698591180514E-06,-0.001102669631823,0.001285536681994,-0.000182867050171,-0.000100580271198,-0.000100580271198,0.006621746928037,0.030020054613355,-0.036641801541392,-0.008176733829748,-0.008176733829748,0,0,0.001071093567589,-0.001071093567589
250110.428149231,-1534628.65159455,0.039940787237764,0.552092385346609,0.407966827415626,0.512151598108845,56.4612801837429,-3.88698591180514E-06,-0.001102669631823,0.001285536681994,-0.000182867050171,-0.000100580271198,-0.000100580271198,0.005519077296214,0.031305591295349,-0.036824668591563,-0.008277314100946,-0.008277314100946,0,0,0.001071093567589,-0.001071093567589
250134.565123565,-1534577.60962525,0.040352022551401,0.550400422305768,0.409247555142831,0.510048399754367,57.1724156727124,-5.30011601185265E-06,0.002848702553401,0.00133707221763,-0.004185774771031,0.001330465358499,0.001330465358499,0.008367779849615,0.032642663512979,-0.041010443362594,-0.006946848742446,-0.006946848742446,6.7762635780344E-21,6.7762635780344E-21,-0.000130462161906,0.000130462161906
250158.759383209,-1534525.80882493,0.040759804898293,0.548712258706302,0.410527936395404,0.507952453808009,57.1724156727124,-5.30011601185265E-06,0.002848702553401,0.00133707221763,-0.004185774771031,0.001330465358499,0.001330465358499,0.011216482403016,0.033979735730609,-0.045196218133625,-0.005616383383947,-0.005616383383947,6.7762635780344E-21,6.7762635780344E-21,-0.000130462161906,0.000130462161906
250182.953642853,-1534474.0080246,0.041164138613394,0.547027937459802,0.411807923926805,0.505863798846408,57.1724156727124,-5.30011601185265E-06,0.002848702553401,0.00133707221763,-0.004185774771031,0.001330465358499,0.001330465358499,0.014065184956418,0.035316807948239,-0.049381992904656,-0.004285918025448,-0.004285918025448,6.7762635780344E-21,6.7762635780344E-21,-0.000130462161906,0.000130462161906
250207.147902496,-1534422.20722428,0.041564258728648,0.54535078272194,0.413084958549413,0.503786523993292,57.1724156727124,-5.30011601185265E-06,0.002848702553401,0.00133707221763,-0.004185774771031,0.001330465358499,0.001330465358499,0.016913887509819,0.036653880165869,-0.053567767675687,-0.002955452666948,-0.002955452666948,6.7762635780344E-21,6.7762635780344E-21,-0.000130462161906,0.000130462161906
250231.34216214,-1534370.40642396,0.0417131725072,0.544601593769557,0.413685233723243,0.502888421262357,57.398040055146,-5.4447542794378E-06,0.001705270984109,0.000423592402934,-0.002128863387043,0.000321569365933,0.000321569365933,0.018619158493928,0.037077472568802,-0.05569663106273,-0.002633883301015,-0.002633883301015,-2.71050543121376E-20,-2.71050543121376E-20,-0.000310332773552,0.000310332773552
250255.560898788,-1534318.36809388,0.041861345852928,0.543853168873268,0.414285485273804,0.50199182302034,57.398040055146,-5.4447542794378E-06,0.001705270984109,0.000423592402934,-0.002128863387043,0.000321569365933,0.000321569365933,0.020324429478037,0.037501064971736,-0.057825494449773,-0.002312313935082,-0.002312313935082,-2.71050543121376E-20,-2.71050543121376E-20,-0.000310332773552,0.000310332773552
250279.779635437,-1534266.3297638,0.042008798054152,0.543105488744754,0.414885713201094,0.501096690690603,57.398040055146,-5.4447542794378E-06,0.001705270984109,0.000423592402934,-0.002128863387043,0.000321569365933,0.000321569365933,0.022029700462147,0.03792465737467,-0.059954357836816,-0.001990744569149,-0.001990744569149,-2.71050543121376E-20,-2.71050543121376E-20,-0.000310332773552,0.000310332773552
250303.998372085,-1534214.29143372,0.042155529110871,0.542358553384015,0.415485917505114,0.500203024273144,57.398040055146,-5.4447542794378E-06,0.001705270984109,0.000423592402934,-0.002128863387043,0.000321569365933,0.000321569365933,0.023734971446256,0.038348249777603,-0.062083221223859,-0.001669175203216,-0.001669175203216,-2.71050543121376E-20,-2.71050543121376E-20,-0.000310332773552,0.000310332773552
250328.217108734,-1534162.25310364,0.042300879564271,0.541615715302685,0.416083405133044,0.499314835738414,57.398040055146,-5.4447542794378E-06,0.001705270984109,0.000423592402934,-0.002128863387043,0.000321569365933,0.000321569365933,0.025440242430365,0.038771842180537,-0.064212084610902,-0.001347605837283,-0.001347605837283,-2.71050543121376E-20,-2.71050543121376E-20,-0.000310332773552,0.000310332773552
250352.435845382,-1534110.21477357,0.0424183076908,0.540939313353307,0.416642378955893,0.498521005662507,57.91347302734,1.16707944997074E-06,0.002023534320978,0.000173969693497,-0.002197504014475,0.000314030553321,0.000314030553321,0.027463776751343,0.038945811874035,-0.066409588625377,-0.001033575283963,-0.001033575283963,2.71050543121376E-20,2.71050543121376E-20,-0.000524407391822,0.000524407391822
250376.626313217,-1534057.59546509,0.042547672008159,0.540196807054204,0.417255520937637,0.497649135046045,58.6154559050649,-2.15810494097468E-06,0.002227287209998,0.000179739194401,-0.002407026404399,0.000395797736714,0.000395797736714,0.029691063961341,0.039125551068435,-0.068816615029776,-0.000637777547249,-0.000637777547249,0,0,-0.000659492470732,0.000659492470732
250400.787035949,-1534004.19105378,0.042676739921781,0.539454660154225,0.417868599923993,0.496777920232444,58.6154559050649,-2.15810494097468E-06,0.002227287209998,0.000179739194401,-0.002407026404399,0.000395797736714,0.000395797736714,0.031918351171339,0.039305290262836,-0.071223641434175,-0.000241979810535,-0.000241979810535,0,0,-0.000659492470732,0.000659492470732
250424.947758682,-1533950.78664246,0.042805515368878,0.538712876590583,0.418481608040539,0.495907361221705,58.6154559050649,-2.15810494097468E-06,0.002227287209998,0.000179739194401,-0.002407026404399,0.000395797736714,0.000395797736714,0.034145638381337,0.039485029457237,-0.073630667838574,0.000153817926179,0.000153817926179,0,0,-0.000659492470732,0.000659492470732
250449.108481415,-1533897.38223115,0.042933828772146,0.537972405508502,0.419093765719352,0.495038576736357,58.6154559050649,-2.15810494097468E-06,0.002227287209998,0.000179739194401,-0.002407026404399,0.000395797736714,0.000395797736714,0.036372925591335,0.039664768651638,-0.076037694242973,0.000549615662893,0.000549615662893,0,0,-0.000659492470732,0.000659492470732
250473.269204147,-1533843.97781983,0.043001128366117,0.537514715623272,0.419484156010612,0.494513587257155,58.76495835719,-6.24189259923469E-06,0.001799894161061,-8.46356113951953E-05,-0.001715258549666,0.000155770782601,0.000155770782601,0.038172819752397,0.039580133040243,-0.077752952792639,0.000705386445493,0.000705386445493,0,0,-0.000645988924589,0.000645988924589
250497.463967331,-1533790.42472687,0.043068477950623,0.537056959998659,0.419874562050718,0.493988482048036,58.76495835719,-6.24189259923469E-06,0.001799894161061,-8.46356113951953E-05,-0.001715258549666,0.000155770782601,0.000155770782601,0.039972713913458,0.039495497428847,-0.079468211342305,0.000861157228094,0.000861157228094,0,0,-0.000645988924589,0.000645988924589
250521.658730514,-1533736.87163392,0.043135881462876,0.536599142571876,0.420264975965248,0.493463261109001,58.76495835719,-6.24189259923469E-06,0.001799894161061,-8.46356113951953E-05,-0.001715258549666,0.000155770782601,0.000155770782601,0.041772608074519,0.039410861817452,-0.081183469891971,0.001016928010695,0.001016928010695,0,0,-0.000645988924589,0.000645988924589
250545.853493698,-1533683.31854096,0.043203338902875,0.536141263342924,0.420655397754202,0.492937924440049,58.76495835719,-6.24189259923469E-06,0.001799894161061,-8.46356113951953E-05,-0.001715258549666,0.000155770782601,0.000155770782601,0.04357250223558,0.039326226206057,-0.082898728441637,0.001172698793296,0.001172698793296,0,0,-0.000645988924589,0.000645988924589
